"fips","SCC","Pollutant","Emissions","type","year","county"
"10137","48201","220107015T","PM25-PRI",0.01,"ON-ROAD",2002,"Harris County (Houston)"
"10138","48201","220100131X","PM25-PRI",10.35,"ON-ROAD",2005,"Harris County (Houston)"
"10139","48201","220100133B","PM25-PRI",4.8,"ON-ROAD",2005,"Harris County (Houston)"
"10140","48201","220107017T","PM25-PRI",0.0085959582,"ON-ROAD",2002,"Harris County (Houston)"
"10141","48201","223007511X","PM25-PRI",0.49,"ON-ROAD",2005,"Harris County (Houston)"
"10142","48201","223007129B","PM25-PRI",0.52,"ON-ROAD",2005,"Harris County (Houston)"
"10143","48201","223007513X","PM25-PRI",0.75,"ON-ROAD",2005,"Harris County (Houston)"
"10144","48201","223007129X","PM25-PRI",9.4,"ON-ROAD",2005,"Harris County (Houston)"
"10145","48201","223007131B","PM25-PRI",0.23,"ON-ROAD",2005,"Harris County (Houston)"
"10146","48201","220102013T","PM25-PRI",0.17,"ON-ROAD",2005,"Harris County (Houston)"
"10147","48201","223007131X","PM25-PRI",4.17,"ON-ROAD",2005,"Harris County (Houston)"
"10148","48201","220102015B","PM25-PRI",0.36,"ON-ROAD",2005,"Harris County (Houston)"
"10149","48201","223007133T","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10150","48201","223007133X","PM25-PRI",1.79,"ON-ROAD",2005,"Harris County (Houston)"
"10151","48201","223007519B","PM25-PRI",0.000856580212712271,"ON-ROAD",2005,"Harris County (Houston)"
"10152","48201","223007211T","PM25-PRI",0.00684374593949,"ON-ROAD",2005,"Harris County (Houston)"
"10153","48201","223007211X","PM25-PRI",0.23,"ON-ROAD",2005,"Harris County (Houston)"
"10154","48201","220102019B","PM25-PRI",0.06,"ON-ROAD",2005,"Harris County (Houston)"
"10155","48201","223007421T","PM25-PRI",0.05,"ON-ROAD",2002,"Harris County (Houston)"
"10156","48201","2201080170","PM25-PRI",0.00023406,"ON-ROAD",2008,"Harris County (Houston)"
"10157","48201","223007215B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10158","48201","223007215T","PM25-PRI",0.00798195798271,"ON-ROAD",2005,"Harris County (Houston)"
"10159","48201","220102021X","PM25-PRI",0.17,"ON-ROAD",2005,"Harris County (Houston)"
"10160","48201","2201040110","PM25-PRI",0.140909,"ON-ROAD",2008,"Harris County (Houston)"
"10161","48201","220107031T","PM25-PRI",0.12,"ON-ROAD",2002,"Harris County (Houston)"
"10162","48201","223007525X","PM25-PRI",16.35,"ON-ROAD",2005,"Harris County (Houston)"
"10163","48201","223007527B","PM25-PRI",0.11,"ON-ROAD",2005,"Harris County (Houston)"
"10164","48201","220102025T","PM25-PRI",3.83,"ON-ROAD",2005,"Harris County (Houston)"
"10165","48201","223007527X","PM25-PRI",13.71,"ON-ROAD",2005,"Harris County (Houston)"
"10166","48201","223007529X","PM25-PRI",14.94,"ON-ROAD",2005,"Harris County (Houston)"
"10167","48201","2230075110","PM25-PRI",0.422836,"ON-ROAD",2008,"Harris County (Houston)"
"10168","48201","223007221X","PM25-PRI",0.14,"ON-ROAD",2005,"Harris County (Houston)"
"10169","48201","220108013B","PM25-PRI",0.0021215556,"ON-ROAD",2002,"Harris County (Houston)"
"10170","48201","220102029T","PM25-PRI",3.5,"ON-ROAD",2005,"Harris County (Houston)"
"10171","48201","2201001130","PM25-PRI",0.477583,"ON-ROAD",2008,"Harris County (Houston)"
"10172","48201","220102031B","PM25-PRI",4.14,"ON-ROAD",2005,"Harris County (Houston)"
"10173","48201","2230001170","PM25-PRI",0.00073439,"ON-ROAD",2008,"Harris County (Houston)"
"10174","48201","220102031X","PM25-PRI",3.96,"ON-ROAD",2005,"Harris County (Houston)"
"10175","48201","220102033B","PM25-PRI",1.78,"ON-ROAD",2005,"Harris County (Houston)"
"10176","48201","220102033T","PM25-PRI",0.66,"ON-ROAD",2005,"Harris County (Houston)"
"10177","48201","223007227X","PM25-PRI",6.58,"ON-ROAD",2005,"Harris County (Houston)"
"10178","48201","220104011B","PM25-PRI",0.09,"ON-ROAD",2005,"Harris County (Houston)"
"10179","48201","220104011T","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10180","48201","2201070230","PM25-PRI",0.399898,"ON-ROAD",2008,"Harris County (Houston)"
"10181","48201","223007231B","PM25-PRI",0.16,"ON-ROAD",2005,"Harris County (Houston)"
"10182","48201","223000119X","PM25-PRI",0.04,"ON-ROAD",1999,"Harris County (Houston)"
"10183","48201","223007515X","PM25-PRI",0.65,"ON-ROAD",2002,"Harris County (Houston)"
"10184","48201","223000123B","PM25-PRI",0.07,"ON-ROAD",1999,"Harris County (Houston)"
"10185","48201","220108023T","PM25-PRI",0.0092809948,"ON-ROAD",2002,"Harris County (Houston)"
"10186","48201","223007233X","PM25-PRI",1.36,"ON-ROAD",2005,"Harris County (Houston)"
"10187","48201","223007311B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10188","48201","220104019X","PM25-PRI",0.02,"ON-ROAD",2005,"Harris County (Houston)"
"10189","48201","220104017X","PM25-PRI",0.07,"ON-ROAD",2005,"Harris County (Houston)"
"10190","48201","223000129T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10191","48201","2230072290","PM25-PRI",4.10905,"ON-ROAD",2008,"Harris County (Houston)"
"10192","48201","223007313X","PM25-PRI",0.73,"ON-ROAD",2005,"Harris County (Houston)"
"10193","48201","223007315B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10194","48201","220104021X","PM25-PRI",0.05,"ON-ROAD",2005,"Harris County (Houston)"
"10195","48201","220108029X","PM25-PRI",0.12,"ON-ROAD",2002,"Harris County (Houston)"
"10196","48201","2230001130","PM25-PRI",0.00121122,"ON-ROAD",2008,"Harris County (Houston)"
"10197","48201","223007317T","PM25-PRI",0.00549668879586,"ON-ROAD",2005,"Harris County (Houston)"
"10198","48201","223007317X","PM25-PRI",0.39,"ON-ROAD",2005,"Harris County (Houston)"
"10199","48201","223000133B","PM25-PRI",0.05,"ON-ROAD",1999,"Harris County (Houston)"
"10200","48201","223000133T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10201","48201","223000133X","PM25-PRI",2.41,"ON-ROAD",1999,"Harris County (Houston)"
"10202","48201","220104027T","PM25-PRI",1.02,"ON-ROAD",2005,"Harris County (Houston)"
"10203","48201","223007321T","PM25-PRI",0.00411557892048,"ON-ROAD",2005,"Harris County (Houston)"
"10204","48201","223007529X","PM25-PRI",17.68,"ON-ROAD",2002,"Harris County (Houston)"
"10205","48201","223007323B","PM25-PRI",0.45,"ON-ROAD",2005,"Harris County (Houston)"
"10206","48201","223007531T","PM25-PRI",0.02,"ON-ROAD",2002,"Harris County (Houston)"
"10207","48201","223006023X","PM25-PRI",3.08,"ON-ROAD",1999,"Harris County (Houston)"
"10208","48201","223007533B","PM25-PRI",0.02,"ON-ROAD",2002,"Harris County (Houston)"
"10209","48201","2230073290","PM25-PRI",6.54505,"ON-ROAD",2008,"Harris County (Houston)"
"10210","48201","2201070130","PM25-PRI",0.206903,"ON-ROAD",2008,"Harris County (Houston)"
"10211","48201","220102031X","PM25-PRI",6.05,"ON-ROAD",2002,"Harris County (Houston)"
"10212","48201","220104019B","PM25-PRI",0.03,"ON-ROAD",1999,"Harris County (Houston)"
"10213","48201","220107011B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10214","48201","220104019X","PM25-PRI",0.12,"ON-ROAD",1999,"Harris County (Houston)"
"10215","48201","2201040310","PM25-PRI",0.63555,"ON-ROAD",2008,"Harris County (Houston)"
"10216","48201","220104021B","PM25-PRI",0.06,"ON-ROAD",1999,"Harris County (Houston)"
"10217","48201","2201001190","PM25-PRI",0.0775912,"ON-ROAD",2008,"Harris County (Houston)"
"10218","48201","220104021X","PM25-PRI",0.22,"ON-ROAD",1999,"Harris County (Houston)"
"10219","48201","2230001190","PM25-PRI",0.00019678,"ON-ROAD",2008,"Harris County (Houston)"
"10220","48201","2230074270","PM25-PRI",2.73223,"ON-ROAD",2008,"Harris County (Houston)"
"10221","48201","223006031T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10222","48201","220107015X","PM25-PRI",0.24,"ON-ROAD",2005,"Harris County (Houston)"
"10223","48201","223006033B","PM25-PRI",0.04,"ON-ROAD",1999,"Harris County (Houston)"
"10224","48201","220107017T","PM25-PRI",0.00704297580434,"ON-ROAD",2005,"Harris County (Houston)"
"10225","48201","220107017X","PM25-PRI",0.16,"ON-ROAD",2005,"Harris County (Houston)"
"10226","48201","223007429X","PM25-PRI",111.81,"ON-ROAD",1999,"Harris County (Houston)"
"10227","48201","220100111B","PM25-PRI",0.83,"ON-ROAD",2005,"Harris County (Houston)"
"10228","48201","220107019X","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10229","48201","220107021B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10230","48201","220100113B","PM25-PRI",1.26,"ON-ROAD",2005,"Harris County (Houston)"
"10231","48201","220107021X","PM25-PRI",0.12,"ON-ROAD",2005,"Harris County (Houston)"
"10232","48201","220100115B","PM25-PRI",0.97,"ON-ROAD",2005,"Harris County (Houston)"
"10233","48201","2201020230","PM25-PRI",5.24063,"ON-ROAD",2008,"Harris County (Houston)"
"10234","48201","2201080250","PM25-PRI",0.129328,"ON-ROAD",2008,"Harris County (Houston)"
"10235","48201","223007117X","PM25-PRI",0.91,"ON-ROAD",1999,"Harris County (Houston)"
"10236","48201","220100117B","PM25-PRI",0.67,"ON-ROAD",2005,"Harris County (Houston)"
"10237","48201","2201070270","PM25-PRI",0.519257,"ON-ROAD",2008,"Harris County (Houston)"
"10238","48201","220100117X","PM25-PRI",0.55,"ON-ROAD",2005,"Harris County (Houston)"
"10239","48201","220107027T","PM25-PRI",0.23,"ON-ROAD",2005,"Harris County (Houston)"
"10240","48201","220107027X","PM25-PRI",5.62,"ON-ROAD",2005,"Harris County (Houston)"
"10241","48201","220107029T","PM25-PRI",0.26,"ON-ROAD",2005,"Harris County (Houston)"
"10242","48201","223007125B","PM25-PRI",0.28,"ON-ROAD",1999,"Harris County (Houston)"
"10243","48201","220100121T","PM25-PRI",0.19,"ON-ROAD",2005,"Harris County (Houston)"
"10244","48201","2201040230","PM25-PRI",2.31161,"ON-ROAD",2008,"Harris County (Houston)"
"10245","48201","220107031X","PM25-PRI",2.72,"ON-ROAD",2005,"Harris County (Houston)"
"10246","48201","220107033B","PM25-PRI",0.11,"ON-ROAD",2005,"Harris County (Houston)"
"10247","48201","2201001230","PM25-PRI",32.565,"ON-ROAD",2008,"Harris County (Houston)"
"10248","48201","2201080150","PM25-PRI",0.00422192,"ON-ROAD",2008,"Harris County (Houston)"
"10249","48201","223007129T","PM25-PRI",0.09,"ON-ROAD",1999,"Harris County (Houston)"
"10250","48201","2230060110","PM25-PRI",0.00061275,"ON-ROAD",2008,"Harris County (Houston)"
"10251","48201","220108011T","PM25-PRI",0.000259661781456087,"ON-ROAD",2005,"Harris County (Houston)"
"10252","48201","220108011X","PM25-PRI",0.00371360141356902,"ON-ROAD",2005,"Harris County (Houston)"
"10253","48201","2230072330","PM25-PRI",0.0384945,"ON-ROAD",2008,"Harris County (Houston)"
"10254","48201","223007133B","PM25-PRI",0.22,"ON-ROAD",1999,"Harris County (Houston)"
"10255","48201","223007133T","PM25-PRI",0.08,"ON-ROAD",1999,"Harris County (Houston)"
"10256","48201","2230060150","PM25-PRI",0.00061229,"ON-ROAD",2008,"Harris County (Houston)"
"10257","48201","220108015X","PM25-PRI",0.0043312142645,"ON-ROAD",2005,"Harris County (Houston)"
"10258","48201","223006023X","PM25-PRI",1.69,"ON-ROAD",2002,"Harris County (Houston)"
"10259","48201","220108017B","PM25-PRI",0.00111627866863271,"ON-ROAD",2005,"Harris County (Houston)"
"10260","48201","2230075270","PM25-PRI",0.0726607,"ON-ROAD",2008,"Harris County (Houston)"
"10261","48201","223007215B","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10262","48201","223007215T","PM25-PRI",0.01,"ON-ROAD",1999,"Harris County (Houston)"
"10263","48201","223007513B","PM25-PRI",0.00609226757478,"ON-ROAD",2005,"Harris County (Houston)"
"10264","48201","2230071290","PM25-PRI",0.757082,"ON-ROAD",2008,"Harris County (Houston)"
"10265","48201","2201070290","PM25-PRI",0.25489,"ON-ROAD",2008,"Harris County (Houston)"
"10266","48201","220102013B","PM25-PRI",0.47,"ON-ROAD",2005,"Harris County (Houston)"
"10267","48201","220108021X","PM25-PRI",0.00225961834075859,"ON-ROAD",2005,"Harris County (Houston)"
"10268","48201","223007515X","PM25-PRI",0.58,"ON-ROAD",2005,"Harris County (Houston)"
"10269","48201","2201020290","PM25-PRI",3.34032,"ON-ROAD",2008,"Harris County (Houston)"
"10270","48201","220102015T","PM25-PRI",0.13,"ON-ROAD",2005,"Harris County (Houston)"
"10271","48201","220107023X","PM25-PRI",9.5,"ON-ROAD",2002,"Harris County (Houston)"
"10272","48201","220108025T","PM25-PRI",0.0085130132488,"ON-ROAD",2005,"Harris County (Houston)"
"10273","48201","2201080210","PM25-PRI",0.00131045,"ON-ROAD",2008,"Harris County (Houston)"
"10274","48201","220102017X","PM25-PRI",0.22,"ON-ROAD",2005,"Harris County (Houston)"
"10275","48201","220108027T","PM25-PRI",0.00714043143547,"ON-ROAD",2005,"Harris County (Houston)"
"10276","48201","220102019T","PM25-PRI",0.02,"ON-ROAD",2005,"Harris County (Houston)"
"10277","48201","2230072250","PM25-PRI",0.391393,"ON-ROAD",2008,"Harris County (Houston)"
"10278","48201","223007523B","PM25-PRI",0.15,"ON-ROAD",2005,"Harris County (Houston)"
"10279","48201","223007523T","PM25-PRI",0.08,"ON-ROAD",2005,"Harris County (Houston)"
"10280","48201","2230072230","PM25-PRI",0.559382,"ON-ROAD",2008,"Harris County (Houston)"
"10281","48201","2201040290","PM25-PRI",1.47339,"ON-ROAD",2008,"Harris County (Houston)"
"10282","48201","2201080190","PM25-PRI",0.0003345,"ON-ROAD",2008,"Harris County (Houston)"
"10283","48201","2230072130","PM25-PRI",0.00939754,"ON-ROAD",2008,"Harris County (Houston)"
"10284","48201","220108033T","PM25-PRI",0.00148470961721612,"ON-ROAD",2005,"Harris County (Houston)"
"10285","48201","2230001270","PM25-PRI",0.00899714,"ON-ROAD",2008,"Harris County (Houston)"
"10286","48201","2201070110","PM25-PRI",0.00914123,"ON-ROAD",2008,"Harris County (Houston)"
"10287","48201","223000111X","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10288","48201","2201001150","PM25-PRI",0.36525,"ON-ROAD",2008,"Harris County (Houston)"
"10289","48201","223007531B","PM25-PRI",0.05,"ON-ROAD",2005,"Harris County (Houston)"
"10290","48201","2230073170","PM25-PRI",0.00402488,"ON-ROAD",2008,"Harris County (Houston)"
"10291","48201","223007121X","PM25-PRI",0.13,"ON-ROAD",2002,"Harris County (Houston)"
"10292","48201","223007123B","PM25-PRI",0.44,"ON-ROAD",2002,"Harris County (Houston)"
"10293","48201","2230072190","PM25-PRI",0.0312812,"ON-ROAD",2008,"Harris County (Houston)"
"10294","48201","223000115X","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10295","48201","223007317B","PM25-PRI",0.05,"ON-ROAD",1999,"Harris County (Houston)"
"10296","48201","2201001170","PM25-PRI",0.289568,"ON-ROAD",2008,"Harris County (Houston)"
"10297","48201","223000117X","PM25-PRI",0.02,"ON-ROAD",2005,"Harris County (Houston)"
"10298","48201","220102033X","PM25-PRI",1.7,"ON-ROAD",2005,"Harris County (Houston)"
"10299","48201","223000119X","PM25-PRI",0.00637410988413,"ON-ROAD",2005,"Harris County (Houston)"
"10300","48201","223007127X","PM25-PRI",6.44,"ON-ROAD",2002,"Harris County (Houston)"
"10301","48201","223007229X","PM25-PRI",7.16,"ON-ROAD",2005,"Harris County (Houston)"
"10302","48201","2230073210","PM25-PRI",0.0075113,"ON-ROAD",2008,"Harris County (Houston)"
"10303","48201","223000123B","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10304","48201","220104013X","PM25-PRI",0.14,"ON-ROAD",2005,"Harris County (Houston)"
"10305","48201","223000123T","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10306","48201","223007133B","PM25-PRI",0.07,"ON-ROAD",2002,"Harris County (Houston)"
"10307","48201","223000127B","PM25-PRI",0.06,"ON-ROAD",1999,"Harris County (Houston)"
"10308","48201","220104017B","PM25-PRI",0.08,"ON-ROAD",2005,"Harris County (Houston)"
"10309","48201","223000127B","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10310","48201","223000127X","PM25-PRI",0.82,"ON-ROAD",2005,"Harris County (Houston)"
"10311","48201","223007211X","PM25-PRI",0.19,"ON-ROAD",2002,"Harris County (Houston)"
"10312","48201","223000127T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10313","48201","2230075150","PM25-PRI",0.00280536,"ON-ROAD",2008,"Harris County (Houston)"
"10314","48201","223000129B","PM25-PRI",0.05,"ON-ROAD",1999,"Harris County (Houston)"
"10315","48201","223000131B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10316","48201","223007331T","PM25-PRI",0.08,"ON-ROAD",1999,"Harris County (Houston)"
"10317","48201","223000131T","PM25-PRI",0.00563866190943,"ON-ROAD",2005,"Harris County (Houston)"
"10318","48201","223000131X","PM25-PRI",0.39,"ON-ROAD",2005,"Harris County (Houston)"
"10319","48201","220104023X","PM25-PRI",3.56,"ON-ROAD",2005,"Harris County (Houston)"
"10320","48201","2230073210","PM25-PRI",0.0042251,"ON-ROAD",2008,"Harris County (Houston)"
"10321","48201","223000133X","PM25-PRI",0.17,"ON-ROAD",2005,"Harris County (Houston)"
"10322","48201","223006011T","PM25-PRI",0.000641368671494981,"ON-ROAD",2005,"Harris County (Houston)"
"10323","48201","223006011X","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10324","48201","220104027X","PM25-PRI",2.78,"ON-ROAD",2005,"Harris County (Houston)"
"10325","48201","223007413T","PM25-PRI",0.45,"ON-ROAD",1999,"Harris County (Houston)"
"10326","48201","220104029B","PM25-PRI",2.98,"ON-ROAD",2005,"Harris County (Houston)"
"10327","48201","223006013X","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10328","48201","223006015B","PM25-PRI",0.00199542068003209,"ON-ROAD",2005,"Harris County (Houston)"
"10329","48201","223007223T","PM25-PRI",0.23,"ON-ROAD",2002,"Harris County (Houston)"
"10330","48201","223007533T","PM25-PRI",0.01,"ON-ROAD",2002,"Harris County (Houston)"
"10331","48201","223007417T","PM25-PRI",0.36,"ON-ROAD",1999,"Harris County (Houston)"
"10332","48201","223006017T","PM25-PRI",0.000519191115017726,"ON-ROAD",2005,"Harris County (Houston)"
"10333","48201","2201080210","PM25-PRI",0.00351363,"ON-ROAD",2008,"Harris County (Houston)"
"10334","48201","223007419T","PM25-PRI",0.06,"ON-ROAD",1999,"Harris County (Houston)"
"10335","48201","220107011T","PM25-PRI",0.00870034866776,"ON-ROAD",2005,"Harris County (Houston)"
"10336","48201","223000119X","PM25-PRI",0.01,"ON-ROAD",2002,"Harris County (Houston)"
"10337","48201","2230073110","PM25-PRI",0.234728,"ON-ROAD",2008,"Harris County (Houston)"
"10338","48201","220107013B","PM25-PRI",0.03,"ON-ROAD",2005,"Harris County (Houston)"
"10339","48201","223000121T","PM25-PRI",0.0002829911,"ON-ROAD",2002,"Harris County (Houston)"
"10340","48201","223006023X","PM25-PRI",1.17,"ON-ROAD",2005,"Harris County (Houston)"
"10341","48201","2201040190","PM25-PRI",0.023251,"ON-ROAD",2008,"Harris County (Houston)"
"10342","48201","2201020270","PM25-PRI",6.81551,"ON-ROAD",2008,"Harris County (Houston)"
"10343","48201","223007233B","PM25-PRI",0.06,"ON-ROAD",2002,"Harris County (Houston)"
"10344","48201","2201020130","PM25-PRI",0.156519,"ON-ROAD",2008,"Harris County (Houston)"
"10345","48201","223007429B","PM25-PRI",0.91,"ON-ROAD",1999,"Harris County (Houston)"
"10346","48201","223007427T","PM25-PRI",1.74,"ON-ROAD",1999,"Harris County (Houston)"
"10347","48201","220107019T","PM25-PRI",0.0018466385809006,"ON-ROAD",2005,"Harris County (Houston)"
"10348","48201","223006027X","PM25-PRI",0.86,"ON-ROAD",2005,"Harris County (Houston)"
"10349","48201","223007313B","PM25-PRI",0.01,"ON-ROAD",2002,"Harris County (Houston)"
"10350","48201","223007313T","PM25-PRI",0.01,"ON-ROAD",2002,"Harris County (Houston)"
"10351","48201","2201080310","PM25-PRI",0.0508185,"ON-ROAD",2008,"Harris County (Houston)"
"10352","48201","223007315B","PM25-PRI",0.01,"ON-ROAD",2002,"Harris County (Houston)"
"10353","48201","223007417B","PM25-PRI",0.04,"ON-ROAD",2005,"Harris County (Houston)"
"10354","48201","2230001170","PM25-PRI",0.00027539,"ON-ROAD",2008,"Harris County (Houston)"
"10355","48201","223006033B","PM25-PRI",0.00978399108687,"ON-ROAD",2005,"Harris County (Houston)"
"10356","48201","223007433X","PM25-PRI",102.48,"ON-ROAD",1999,"Harris County (Houston)"
"10357","48201","223006033X","PM25-PRI",0.17,"ON-ROAD",2005,"Harris County (Houston)"
"10358","48201","223007319B","PM25-PRI",0.0025001465,"ON-ROAD",2002,"Harris County (Houston)"
"10359","48201","2201020190","PM25-PRI",0.0559,"ON-ROAD",2008,"Harris County (Houston)"
"10360","48201","223007111X","PM25-PRI",0.31,"ON-ROAD",2005,"Harris County (Houston)"
"10361","48201","2201040210","PM25-PRI",0.11718,"ON-ROAD",2008,"Harris County (Houston)"
"10362","48201","223007515X","PM25-PRI",1.83,"ON-ROAD",1999,"Harris County (Houston)"
"10363","48201","223007113X","PM25-PRI",0.47,"ON-ROAD",2005,"Harris County (Houston)"
"10364","48201","223007115B","PM25-PRI",0.02,"ON-ROAD",2005,"Harris County (Houston)"
"10365","48201","223007115T","PM25-PRI",0.00762636423814,"ON-ROAD",2005,"Harris County (Houston)"
"10366","48201","223007323X","PM25-PRI",22.08,"ON-ROAD",2002,"Harris County (Houston)"
"10367","48201","223007117B","PM25-PRI",0.01,"ON-ROAD",2005,"Harris County (Houston)"
"10368","48201","2230060310","PM25-PRI",0.00737002,"ON-ROAD",2008,"Harris County (Houston)"
"10369","48201","223007325X","PM25-PRI",15.26,"ON-ROAD",2002,"Harris County (Houston)"
"10370","48201","223007327B","PM25-PRI",0.31,"ON-ROAD",2002,"Harris County (Houston)"
"10371","48201","2201080190","PM25-PRI",0.00089687,"ON-ROAD",2008,"Harris County (Houston)"
"10372","48201","223007119X","PM25-PRI",0.06,"ON-ROAD",2005,"Harris County (Houston)"
"10373","48201","220100111B","PM25-PRI",0.15,"ON-ROAD",1999,"Harris County (Houston)"
"10374","48201","220100111T","PM25-PRI",0.06,"ON-ROAD",1999,"Harris County (Houston)"
"10375","48201","2201070330","PM25-PRI",0.0489234,"ON-ROAD",2008,"Harris County (Houston)"
"10376","48201","2201040210","PM25-PRI",0.0910887,"ON-ROAD",2008,"Harris County (Houston)"
"10377","48201","220100113T","PM25-PRI",0.72,"ON-ROAD",1999,"Harris County (Houston)"
"10378","48201","220100113X","PM25-PRI",3.03,"ON-ROAD",1999,"Harris County (Houston)"
"10379","48201","2230073250","PM25-PRI",0.276471,"ON-ROAD",2008,"Harris County (Houston)"
"10380","48201","220100115T","PM25-PRI",0.46,"ON-ROAD",1999,"Harris County (Houston)"
"10381","48201","220100115X","PM25-PRI",1.95,"ON-ROAD",1999,"Harris County (Houston)"
"10382","48201","220100117B","PM25-PRI",1.51,"ON-ROAD",1999,"Harris County (Houston)"
"10383","48201","220100117T","PM25-PRI",0.57,"ON-ROAD",1999,"Harris County (Houston)"
"10384","48201","220100117X","PM25-PRI",2.4,"ON-ROAD",1999,"Harris County (Houston)"
"10385","48201","220100119B","PM25-PRI",0.24,"ON-ROAD",1999,"Harris County (Houston)"
"10386","48201","220100119T","PM25-PRI",0.09,"ON-ROAD",1999,"Harris County (Houston)"
"10387","48201","220100119X","PM25-PRI",0.41,"ON-ROAD",1999,"Harris County (Houston)"
"10388","48201","220100121B","PM25-PRI",0.43,"ON-ROAD",1999,"Harris County (Houston)"
"10389","48201","220100121T","PM25-PRI",0.16,"ON-ROAD",1999,"Harris County (Houston)"
"10390","48201","220100121X","PM25-PRI",0.73,"ON-ROAD",1999,"Harris County (Houston)"
"10391","48201","220100123B","PM25-PRI",24.78,"ON-ROAD",1999,"Harris County (Houston)"
"10392","48201","220100123T","PM25-PRI",9.35,"ON-ROAD",1999,"Harris County (Houston)"
"10393","48201","220100123X","PM25-PRI",39.5,"ON-ROAD",1999,"Harris County (Houston)"
"10394","48201","2201070290","PM25-PRI",4.41558,"ON-ROAD",2008,"Harris County (Houston)"
"10395","48201","220100125T","PM25-PRI",7.87,"ON-ROAD",1999,"Harris County (Houston)"
"10396","48201","220100125X","PM25-PRI",33.25,"ON-ROAD",1999,"Harris County (Houston)"
"10397","48201","220100127B","PM25-PRI",19.92,"ON-ROAD",1999,"Harris County (Houston)"
"10398","48201","220100127T","PM25-PRI",7.52,"ON-ROAD",1999,"Harris County (Houston)"
"10399","48201","220100127X","PM25-PRI",37.78,"ON-ROAD",1999,"Harris County (Houston)"
"10400","48201","2201070330","PM25-PRI",0.107378,"ON-ROAD",2008,"Harris County (Houston)"
"10401","48201","220100129T","PM25-PRI",6.7,"ON-ROAD",1999,"Harris County (Houston)"
"10402","48201","220100129X","PM25-PRI",33.68,"ON-ROAD",1999,"Harris County (Houston)"
"10403","48201","220100131B","PM25-PRI",8.06,"ON-ROAD",1999,"Harris County (Houston)"
"10404","48201","220100131T","PM25-PRI",3.04,"ON-ROAD",1999,"Harris County (Houston)"
"10405","48201","220100131X","PM25-PRI",15.29,"ON-ROAD",1999,"Harris County (Houston)"
"10406","48201","220100133B","PM25-PRI",16.28,"ON-ROAD",1999,"Harris County (Houston)"
"10407","48201","220100133T","PM25-PRI",6.14,"ON-ROAD",1999,"Harris County (Houston)"
"10408","48201","220100133X","PM25-PRI",30.87,"ON-ROAD",1999,"Harris County (Houston)"
"10409","48201","220102011B","PM25-PRI",0.06,"ON-ROAD",1999,"Harris County (Houston)"
"10410","48201","220102011T","PM25-PRI",0.02,"ON-ROAD",1999,"Harris County (Houston)"
"10411","48201","220102011X","PM25-PRI",0.13,"ON-ROAD",1999,"Harris County (Houston)"
"10412","48201","220102013B","PM25-PRI",0.77,"ON-ROAD",1999,"Harris County (Houston)"
"10413","48201","220102013T","PM25-PRI",0.29,"ON-ROAD",1999,"Harris County (Houston)"
"10414","48201","220102013X","PM25-PRI",1.66,"ON-ROAD",1999,"Harris County (Houston)"
"10415","48201","220102015B","PM25-PRI",0.49,"ON-ROAD",1999,"Harris County (Houston)"
"10416","48201","220102015T","PM25-PRI",0.19,"ON-ROAD",1999,"Harris County (Houston)"
"10417","48201","220102015X","PM25-PRI",1.06,"ON-ROAD",1999,"Harris County (Houston)"
"10418","48201","220102017B","PM25-PRI",0.61,"ON-ROAD",1999,"Harris County (Houston)"
"10419","48201","220102017T","PM25-PRI",0.23,"ON-ROAD",1999,"Harris County (Houston)"
"10420","48201","220102017X","PM25-PRI",1.31,"ON-ROAD",1999,"Harris County (Houston)"
"10421","48201","220102019B","PM25-PRI",0.1,"ON-ROAD",1999,"Harris County (Houston)"
"10422","48201","220102019T","PM25-PRI",0.04,"ON-ROAD",1999,"Harris County (Houston)"
